Experiment,Time,TR_u_IPTG,TR_u_ATC,READOUT_LACI,READOUT_TETR,STD_LACI,STD_TETR
6,35.03333333,0.5,1.00E-06,79.5426252,1737.705237,0.795426252,17.37705237
6,40.05,0.5,1.00E-06,81.52696947,1703.054687,0.815269695,17.03054687
6,45.05,0.5,1.00E-06,85.71148036,1683.406669,0.857114804,16.83406669
6,50.05,0.5,1.00E-06,87.66532848,1617.289238,0.876653285,16.17289238
6,55.05,0.5,1.00E-06,90.18783495,1609.467892,0.901878349,16.09467892
6,60.05,0.5,1.00E-06,93.62540015,1573.493216,0.936254001,15.73493216
6,65.05,0.5,1.00E-06,96.68865746,1517.423374,0.966886575,15.17423374
6,70.05,0.5,1.00E-06,96.74798359,1514.958765,0.967479836,15.14958765
6,75.05,0.5,1.00E-06,99.20502501,1499.096808,0.99205025,14.99096808
6,80.05,0.5,1.00E-06,102.3791929,1465.623664,1.023791929,14.65623664
6,85.03333333,0.5,1.00E-06,102.7077542,1457.171421,1.027077542,14.57171421
6,90.06666667,0.5,1.00E-06,102.6286651,1460.677567,1.026286651,14.60677567
6,95.05,0.5,1.00E-06,105.5150147,1446.690039,1.055150147,14.46690039
6,100.05,0.5,1.00E-06,106.2833136,1410.362451,1.062833136,14.10362451
6,105.05,0.5,1.00E-06,106.5162955,1403.673654,1.065162955,14.03673654
6,110.05,0.5,1.00E-06,105.7088116,1376.415567,1.057088116,13.76415567
6,115.05,0.5,1.00E-06,111.0722084,1377.417138,1.110722084,13.77417138
6,120.05,0.5,1.00E-06,109.7019969,1328.218548,1.097019969,13.28218548
6,125.05,0.5,1.00E-06,111.208152,1344.246962,1.11208152,13.44246962
6,130.05,0.5,1.00E-06,111.0674705,1347.676283,1.110674705,13.47676283
6,135.05,0.5,1.00E-06,112.3289783,1324.995955,1.123289783,13.24995955
6,140.05,0.5,1.00E-06,113.1760041,1332.550796,1.131760041,13.32550796
6,145.05,0.5,1.00E-06,113.7125924,1290.99862,1.137125924,12.9099862
6,150.05,0.5,1.00E-06,112.8999328,1287.125666,1.128999328,12.87125666
6,155.05,0.5,1.00E-06,115.8266461,1267.909319,1.158266461,12.67909319
6,160.05,0.5,1.00E-06,115.1815182,1280.305663,1.151815182,12.80305663
6,165.05,0.5,1.00E-06,116.5359763,1293.215288,1.165359763,12.93215288
6,170.05,0.5,1.00E-06,116.6550881,1270.110211,1.166550881,12.70110211
6,175.05,0.5,1.00E-06,118.582135,1271.587832,1.18582135,12.71587832
6,180.0333333,0.5,1.00E-06,119.7014737,1268.168577,1.197014737,12.68168577
6,185.0333333,1.00E-06,50,125.8777933,1263.042672,1.258777933,12.63042672
6,190.05,1.00E-06,50,133.9589318,1255.907958,1.339589318,12.55907958
6,195.05,1.00E-06,50,142.6223834,1205.602948,1.426223834,12.05602948
6,200.05,1.00E-06,50,154.2241716,1189.689678,1.542241716,11.89689678
6,205.0333333,1.00E-06,50,163.6683937,1127.880042,1.636683937,11.27880042
6,210.0333333,1.00E-06,50,176.234726,1078.808952,1.76234726,10.78808952
6,215.05,0.5,1.00E-06,190.1550203,1027.879572,1.901550203,10.27879572
6,220.05,0.5,1.00E-06,199.1722476,1007.544212,1.991722476,10.07544212
6,225.05,0.5,1.00E-06,211.9153831,998.3787757,2.119153831,9.983787757
6,230.0333333,0.5,1.00E-06,218.6505438,1006.982186,2.186505438,10.06982186
6,235.05,0.5,1.00E-06,223.6154947,995.6457426,2.236154947,9.956457426
6,240.05,0.5,1.00E-06,228.781028,1000.198642,2.28781028,10.00198642
6,245.05,0.5,1.00E-06,233.6111515,981.5679379,2.336111515,9.815679379
6,250.05,0.5,1.00E-06,238.9622229,984.6884495,2.389622229,9.846884495
6,255.05,0.5,1.00E-06,239.3695675,1000.438455,2.393695675,10.00438455
6,260.05,0.5,1.00E-06,233.5179373,1003.208395,2.335179373,10.03208395
6,265.05,0.5,1.00E-06,235.8277705,994.4928205,2.358277705,9.944928205
6,270.05,0.5,1.00E-06,231.978123,975.3859243,2.31978123,9.753859243
6,275.05,0.5,1.00E-06,228.1949521,998.2665482,2.281949521,9.982665482
6,280.0333333,0.5,1.00E-06,226.501938,973.936118,2.26501938,9.73936118
6,285.0333333,0.5,1.00E-06,226.4321305,997.2722641,2.264321305,9.972722641
6,290.0333333,0.5,1.00E-06,219.2265377,994.4256,2.192265377,9.944256
6,295.05,0.5,1.00E-06,218.3032416,1006.015601,2.183032416,10.06015601
6,300.0333333,0.5,1.00E-06,213.7472199,1011.564269,2.137472199,10.11564269
6,305.05,0.5,1.00E-06,207.0304874,1006.221526,2.070304874,10.06221526
6,310.05,0.5,1.00E-06,208.085773,1010.391891,2.08085773,10.10391891
6,315.05,0.5,1.00E-06,204.3821644,994.7904438,2.043821644,9.947904438
6,320.0333333,0.5,1.00E-06,197.6600498,1008.711749,1.976600498,10.08711749
6,325.05,0.5,1.00E-06,192.5683279,1015.556831,1.925683279,10.15556831
6,330.05,0.5,1.00E-06,192.1169021,1016.893944,1.921169021,10.16893944
6,335.05,0.5,1.00E-06,188.0228293,1022.565164,1.880228293,10.22565164
6,340.05,0.5,1.00E-06,185.0434577,1020.278446,1.850434577,10.20278446
6,345.05,0.5,1.00E-06,179.0524184,1024.852561,1.790524184,10.24852561
6,350.05,0.5,1.00E-06,176.2381205,1039.620325,1.762381205,10.39620325
6,355.05,0.5,1.00E-06,176.4247569,1031.190017,1.764247569,10.31190017
6,360.05,0.5,1.00E-06,171.6838563,1040.534214,1.716838563,10.40534214
6,365.05,0.5,1.00E-06,167.5699488,1042.508751,1.675699488,10.42508751
6,370.05,0.5,1.00E-06,165.9786056,1049.911602,1.659786056,10.49911602
6,375.0666667,0.5,1.00E-06,164.2077442,1043.701589,1.642077442,10.43701589
6,380.05,0.5,1.00E-06,164.6975226,1055.141713,1.646975226,10.55141713
6,385.05,0.5,1.00E-06,158.4464685,1063.314145,1.584464685,10.63314145
6,390.05,0.5,1.00E-06,158.107262,1069.845764,1.58107262,10.69845764
6,395.05,1.00E-06,50,166.7706205,1083.54384,1.667706205,10.8354384
6,400.0333333,1.00E-06,50,177.5836133,1067.05817,1.775836133,10.6705817
6,405.0333333,1.00E-06,50,193.3799457,1036.415525,1.933799457,10.36415525
6,410.05,1.00E-06,50,210.2022314,1004.211192,2.102022314,10.04211192
6,415.05,1.00E-06,50,224.1810976,949.0885006,2.241810976,9.490885006
6,420.05,1.00E-06,50,241.146549,908.830104,2.41146549,9.08830104
6,425.05,0.5,1.00E-06,260.977549,880.7732545,2.60977549,8.807732545
6,430.05,0.5,1.00E-06,281.8642599,881.571113,2.818642599,8.81571113
6,435.05,0.5,1.00E-06,295.5950479,854.0338823,2.955950479,8.540338823
6,440.05,0.5,1.00E-06,307.5335092,847.935263,3.075335092,8.47935263
6,445.05,0.5,1.00E-06,315.7073288,854.9144817,3.157073288,8.549144817
6,450.05,0.5,1.00E-06,324.2093374,859.4164696,3.242093374,8.594164696
6,455.05,0.5,1.00E-06,326.933873,846.4585996,3.26933873,8.464585996
6,460.0333333,0.5,1.00E-06,324.3802966,860.3752853,3.243802966,8.603752853
6,465.0333333,0.5,1.00E-06,327.5763532,857.792894,3.275763532,8.57792894
6,470.0333333,0.5,1.00E-06,325.2266937,844.5207824,3.252266937,8.445207824
6,475.05,0.5,1.00E-06,320.0533094,853.1226856,3.200533094,8.531226856
6,480.0333333,0.5,1.00E-06,318.7912969,877.2188645,3.187912969,8.772188645
6,485.0333333,0.5,1.00E-06,312.0630854,867.7597207,3.120630854,8.677597207
6,490.0333333,0.5,1.00E-06,301.1449096,871.7412762,3.011449096,8.717412762
6,495.05,0.5,1.00E-06,298.3714407,863.8927661,2.983714407,8.638927661
6,500.0333333,0.5,1.00E-06,292.4297912,857.6530233,2.924297912,8.576530233
6,505.05,0.5,1.00E-06,283.8570794,875.5042903,2.838570794,8.755042903
6,510.05,0.5,1.00E-06,282.5766961,878.5980808,2.825766961,8.785980808
6,515.0333333,0.5,1.00E-06,271.7557837,882.1595058,2.717557837,8.821595058
6,520.05,0.5,1.00E-06,268.3212297,883.0160967,2.683212297,8.830160967
6,525.0333333,0.5,1.00E-06,257.4489062,892.5445742,2.574489062,8.925445742
6,530.05,0.5,1.00E-06,260.1526752,889.5149004,2.601526752,8.895149004
6,535.05,0.5,1.00E-06,252.8717154,907.1029094,2.528717154,9.071029094
6,540.05,0.5,1.00E-06,247.763369,900.4936913,2.47763369,9.004936913
6,545.05,0.5,1.00E-06,236.1933291,908.7866691,2.361933291,9.087866691
6,550.05,0.5,1.00E-06,232.1540314,929.7747831,2.321540314,9.297747831
6,555.05,0.5,1.00E-06,225.3601235,945.0140006,2.253601235,9.450140006
6,560.05,0.5,1.00E-06,218.0397029,945.5242602,2.180397029,9.455242602
6,565.05,0.5,1.00E-06,211.2480173,955.7563991,2.112480173,9.557563991
6,570.0333333,0.5,1.00E-06,210.5429805,958.373031,2.105429805,9.58373031
6,575.05,0.5,1.00E-06,204.6000981,955.2429978,2.046000981,9.552429978
6,580.05,0.5,1.00E-06,199.6283796,956.618415,1.996283796,9.56618415
6,585.0333333,0.5,1.00E-06,195.3186737,973.7893568,1.953186737,9.737893568
6,590.05,0.5,1.00E-06,189.9983882,984.6390762,1.899983882,9.846390762
6,595.05,0.5,1.00E-06,186.8070491,980.0407853,1.868070491,9.800407853
6,600.05,0.5,1.00E-06,183.3978729,998.645481,1.833978729,9.98645481
6,605.0333333,1.00E-06,50,191.3985828,999.0659612,1.913985828,9.990659612
6,610.05,1.00E-06,50,208.0611027,990.0584891,2.080611027,9.900584891
6,615.05,1.00E-06,50,221.7460885,958.381936,2.217460885,9.58381936
6,620.0333333,1.00E-06,50,239.1400369,935.0390353,2.391400369,9.350390353
6,625.05,1.00E-06,50,257.5937316,880.3834096,2.575937316,8.803834096
6,630.05,1.00E-06,50,284.9334796,861.7912868,2.849334796,8.617912868
6,635.0333333,0.5,1.00E-06,307.1414125,819.4356271,3.071414125,8.194356271
6,640.05,0.5,1.00E-06,331.4209355,810.8621969,3.314209355,8.108621969
6,645.05,0.5,1.00E-06,349.3039599,792.4730052,3.493039599,7.924730052
6,650.05,0.5,1.00E-06,359.2761115,779.6098584,3.592761115,7.796098584
6,655.05,0.5,1.00E-06,366.2178888,789.6252431,3.662178888,7.896252431
6,660.05,0.5,1.00E-06,379.1866603,803.3194774,3.791866603,8.033194774
6,665.05,0.5,1.00E-06,376.6735416,788.2506766,3.766735416,7.882506766
6,670.05,0.5,1.00E-06,390.5259851,784.5672831,3.905259851,7.845672831
6,675.05,0.5,1.00E-06,383.9878425,794.4453488,3.839878425,7.944453488
6,680.05,0.5,1.00E-06,382.0508121,814.7620944,3.820508121,8.147620944
6,685.05,0.5,1.00E-06,376.8401497,806.2414412,3.768401497,8.062414412
6,690.05,0.5,1.00E-06,369.1937623,795.6387158,3.691937623,7.956387158
6,695.05,0.5,1.00E-06,367.9206613,816.7005645,3.679206613,8.167005645
6,700.0333333,0.5,1.00E-06,354.5353357,808.4945878,3.545353357,8.084945878
6,705.05,0.5,1.00E-06,351.2105796,817.1605829,3.512105796,8.171605829
6,710.05,0.5,1.00E-06,346.5408361,822.9774151,3.465408361,8.229774151
6,715.05,0.5,1.00E-06,338.3817969,826.1573592,3.383817969,8.261573592
6,720.0333333,0.5,1.00E-06,328.3552697,818.4745032,3.283552697,8.184745032
6,725.05,0.5,1.00E-06,317.0752142,838.0312998,3.170752142,8.380312998
6,730.05,0.5,1.00E-06,299.6634509,841.7902287,2.996634509,8.417902287
6,735.05,0.5,1.00E-06,301.5765713,841.4232275,3.015765713,8.414232275
6,740.05,0.5,1.00E-06,295.8645694,863.6877129,2.958645694,8.636877129
6,745.05,0.5,1.00E-06,287.669665,874.7793733,2.87669665,8.747793733
6,750.05,0.5,1.00E-06,275.1632595,855.612282,2.751632595,8.55612282
6,755.05,0.5,1.00E-06,267.1025461,890.7741121,2.671025461,8.907741121
6,760.0333333,0.5,1.00E-06,259.4719369,884.1669523,2.594719369,8.841669523
6,765.0333333,0.5,1.00E-06,254.7520137,878.4911561,2.547520137,8.784911561
6,770.05,0.5,1.00E-06,242.5338711,893.4453656,2.425338711,8.934453656
6,775.05,0.5,1.00E-06,236.3316733,898.9921175,2.363316733,8.989921175
6,780.05,0.5,1.00E-06,231.7602367,908.1843805,2.317602367,9.081843805
6,785.05,0.5,1.00E-06,226.8904466,910.1752819,2.268904466,9.101752819
6,790.05,0.5,1.00E-06,223.1435281,926.0292904,2.231435281,9.260292904
6,795.05,0.5,1.00E-06,212.9016748,918.6215148,2.129016748,9.186215148
6,800.05,0.5,1.00E-06,205.0229268,935.8655773,2.050229268,9.358655773
6,805.05,0.5,1.00E-06,201.1099792,942.266515,2.011099792,9.42266515
6,810.05,0.5,1.00E-06,198.0671404,961.344277,1.980671404,9.61344277
6,815.0333333,1.00E-06,50,212.6525499,950.9518347,2.126525499,9.509518347
6,820.05,1.00E-06,50,228.1240429,955.4602123,2.281240429,9.554602123
6,825.05,1.00E-06,50,247.8409589,931.1920691,2.478409589,9.311920691
6,830.05,1.00E-06,50,262.7150572,905.1453397,2.627150572,9.051453397
6,835.05,1.00E-06,50,281.7577642,862.736601,2.817577642,8.62736601
6,840.05,1.00E-06,50,315.5205811,823.4135086,3.155205811,8.234135086
6,845.0333333,0.25,20,339.9809867,778.6461109,3.399809867,7.786461109
6,850.05,0.25,20,363.1073798,760.2398524,3.631073798,7.602398524
6,855.05,0.25,20,401.4647396,726.8176452,4.014647396,7.268176452
6,860.05,0.25,20,436.0155064,714.5726794,4.360155064,7.145726794
6,865.05,0.25,20,462.7125077,713.5790442,4.627125077,7.135790442
6,870.05,0.25,20,488.335281,676.7142529,4.88335281,6.767142529
6,875.05,0.25,20,519.9660185,661.3828871,5.199660185,6.613828871
6,880.05,0.25,20,546.9078655,660.0596878,5.469078655,6.600596878
6,885.05,0.25,20,585.6145731,642.1930031,5.856145731,6.421930031
6,890.05,0.25,20,621.7910322,632.4089458,6.217910322,6.324089458
6,895.05,0.25,20,665.4408156,616.4071736,6.654408156,6.164071736
6,900.05,0.25,20,696.574763,593.0893765,6.96574763,5.930893765
6,905.05,0.25,20,732.2447152,593.9834647,7.322447152,5.939834647
6,910.05,0.25,20,773.7143774,570.8020855,7.737143774,5.708020855
6,915.05,0.25,20,804.1926333,553.0228441,8.041926333,5.530228441
6,920.05,0.25,20,869.4761982,532.4254303,8.694761982,5.324254303
6,925.05,0.25,20,908.7112936,524.1595768,9.087112936,5.241595768
6,930.05,0.25,20,962.8353227,512.4685288,9.628353227,5.124685288
6,935.05,0.25,20,1008.451782,504.3316696,10.08451782,5.043316696
6,940.0333333,0.25,20,1044.952627,497.1779798,10.44952627,4.971779798
6,945.0333333,0.25,20,1088.589875,477.1454595,10.88589875,4.771454595
6,950.05,0.25,20,1167.919273,472.1862837,11.67919273,4.721862837
6,955.0333333,0.25,20,1249.622791,456.9254035,12.49622791,4.569254035
6,960.05,0.25,20,1269.664908,438.5722684,12.69664908,4.385722684
6,965.05,0.25,20,1301.838138,428.4530311,13.01838138,4.284530311
6,970.05,0.25,20,1378.326612,421.1381016,13.78326612,4.211381016
6,975.05,0.25,20,1443.702333,405.5690845,14.43702333,4.055690845
6,980.05,0.25,20,1461.98462,400.0155217,14.6198462,4.000155217
6,985.0333333,0.25,20,1560.330296,382.3341988,15.60330296,3.823341988
6,990.05,0.25,20,1591.140993,370.7859476,15.91140993,3.707859476
6,995.0333333,0.25,20,1644.054868,361.0548123,16.44054868,3.610548123
6,1000.05,0.25,20,1750.803143,352.6763864,17.50803143,3.526763864
6,1005.033333,0.25,20,1794.159663,347.9676808,17.94159663,3.479676808
6,1010.05,0.25,20,1863.433613,333.9100691,18.63433613,3.339100691
6,1015.05,0.25,20,1901.617503,323.9467928,19.01617503,3.239467928
6,1020.033333,0.25,20,1974.815163,315.5744415,19.74815163,3.155744415
6,1025.033333,0.25,20,2071.07192,305.1013431,20.7107192,3.051013431
6,1030.05,0.25,20,2047.645604,302.7149134,20.47645604,3.027149134
6,1035.033333,0.25,20,2111.791598,287.2950708,21.11791598,2.872950708
6,1040.05,0.25,20,2131.830862,295.9780577,21.31830862,2.959780577
6,1045.033333,0.25,20,2209.201366,277.9756482,22.09201366,2.779756482
6,1050.05,0.25,20,2257.886035,270.5435584,22.57886035,2.705435584
6,1055.05,0.25,20,2297.186091,265.5350038,22.97186091,2.655350038
6,1060.033333,0.25,20,2351.612798,256.7166047,23.51612798,2.567166047
6,1065.05,0.25,20,2370.536981,252.1294091,23.70536981,2.521294091
6,1070.033333,0.25,20,2421.291994,250.8506279,24.21291994,2.508506279
6,1075.05,0.25,20,2475.630452,240.3703082,24.75630452,2.403703082
6,1080.033333,0.25,20,2526.294513,239.9188051,25.26294513,2.399188051
6,1085.05,0.25,20,2556.498912,232.2291665,25.56498912,2.322291665
6,1090.05,0.25,20,2567.038596,226.5634817,25.67038596,2.265634817
6,1095.05,0.25,20,2640.735755,221.6833039,26.40735755,2.216833039
6,1100.05,0.25,20,2641.892299,223.2868152,26.41892299,2.232868152
6,1105.05,0.25,20,2679.758833,219.7447167,26.79758833,2.197447167
6,1110.05,0.25,20,2735.345116,210.6349311,27.35345116,2.106349311
6,1115.033333,0.25,20,2660.325368,207.3598858,26.60325368,2.073598858
6,1120.05,0.25,20,2759.579562,204.9133579,27.59579562,2.049133579
6,1125.05,0.25,20,2797.654833,204.2892969,27.97654833,2.042892969
6,1130.033333,0.25,20,2773.318566,201.3584156,27.73318566,2.013584156
6,1135.033333,0.25,20,2905.412382,199.6459017,29.05412382,1.996459017
6,1140.05,0.25,20,2792.492903,194.8630881,27.92492903,1.948630881
6,1145.033333,0.25,20,2834.718861,193.3338781,28.34718861,1.933338781
6,1150.05,0.25,20,2841.689663,188.9933476,28.41689663,1.889933476
6,1155.05,0.25,20,2888.20065,189.0999387,28.8820065,1.890999387
6,1160.05,0.25,20,2883.050827,186.523779,28.83050827,1.86523779
6,1165.05,0.25,20,2927.668483,181.7224325,29.27668483,1.817224325
6,1170.05,0.25,20,2908.542137,180.1147834,29.08542137,1.801147834
6,1175.05,0.25,20,2953.767963,182.1720993,29.53767963,1.821720993
6,1180.05,0.25,20,2933.048675,178.0861922,29.33048675,1.780861922
6,1185.05,0.25,20,2929.453577,178.0722565,29.29453577,1.780722565
6,1190.05,0.25,20,2955.928726,174.8821324,29.55928726,1.748821324
6,1195.05,0.25,20,2938.238292,173.2066729,29.38238292,1.732066729
6,1200.05,0.25,20,2968.019101,174.6627714,29.68019101,1.746627714
7,0,1,1.00E-06,43.42467477,1681.309727,0.434246748,16.81309727
7,5.016666667,1,1.00E-06,50.55212865,1669.227695,0.505521286,16.69227695
7,10.01666667,1,1.00E-06,57.34365662,1659.167675,0.573436566,16.59167675
7,15.01666667,1,1.00E-06,63.69094417,1646.790457,0.636909442,16.46790457
7,20.01666667,1,1.00E-06,68.53034025,1632.788265,0.685303402,16.32788265
7,25.01666667,1,1.00E-06,73.01159206,1588.988304,0.730115921,15.88988304
7,30.01666667,1,1.00E-06,77.86615275,1587.626389,0.778661528,15.87626389
7,35.01666667,1,1.00E-06,81.14308795,1612.176676,0.81143088,16.12176676
7,40.01666667,1,1.00E-06,85.58883759,1588.614435,0.855888376,15.88614435
7,45.01666667,1,1.00E-06,87.49952636,1580.097536,0.874995264,15.80097536
7,50.01666667,1,1.00E-06,90.47152463,1562.845139,0.904715246,15.62845139
7,55.01666667,1,1.00E-06,91.89759493,1578.865967,0.918975949,15.78865967
7,60.01666667,1,1.00E-06,96.59269089,1518.930198,0.965926909,15.18930198
7,65.01666667,1,1.00E-06,97.85748331,1514.884531,0.978574833,15.14884531
7,70.01666667,1,1.00E-06,100.5902865,1516.556849,1.005902865,15.16556849
7,75.01666667,1,1.00E-06,102.399317,1519.068172,1.02399317,15.19068172
7,80.01666667,1,1.00E-06,103.2047405,1505.239735,1.032047405,15.05239735
7,85.01666667,1,1.00E-06,103.5321052,1497.952558,1.035321052,14.97952558
7,90.01666667,1,1.00E-06,105.0046164,1445.896168,1.050046164,14.45896168
7,95.01666667,1,1.00E-06,105.5614645,1475.084659,1.055614645,14.75084659
7,100.0166667,1,1.00E-06,107.8723691,1465.313829,1.078723691,14.65313829
7,105.0166667,1,1.00E-06,108.8969866,1464.423824,1.088969866,14.64423824
7,110.0166667,1,1.00E-06,108.9451569,1438.795145,1.089451569,14.38795145
7,115.0166667,1,1.00E-06,109.8811636,1418.430984,1.098811636,14.18430984
7,120.0166667,1,1.00E-06,108.9178212,1415.552316,1.089178212,14.15552316
7,125.0166667,1,1.00E-06,111.0239044,1434.359181,1.110239044,14.34359181
7,130.0166667,1,1.00E-06,115.4610813,1427.918691,1.154610813,14.27918691
7,135.0166667,1,1.00E-06,111.7166092,1414.085004,1.117166092,14.14085004
7,140.0166667,1,1.00E-06,111.967243,1422.78859,1.11967243,14.2278859
7,145.0166667,1,1.00E-06,111.4660111,1409.810478,1.114660111,14.09810478
7,150.0166667,1,1.00E-06,114.1811709,1398.700156,1.141811709,13.98700156
7,155.0166667,1.00E-06,50,118.6686231,1401.526269,1.186686231,14.01526269
7,160.0166667,1.00E-06,50,125.5837317,1398.625621,1.255837317,13.98625621
7,165.0166667,1.00E-06,50,131.589969,1355.937845,1.31589969,13.55937845
7,170.0166667,1.00E-06,50,139.3299114,1335.650864,1.393299114,13.35650864
7,175.0166667,1.00E-06,50,144.691123,1255.953451,1.44691123,12.55953451
7,180.0166667,1.00E-06,50,152.3944186,1250.523665,1.523944186,12.50523665
7,185.0166667,1,1.00E-06,161.4188951,1207.942646,1.614188951,12.07942646
7,190.0166667,1,1.00E-06,167.5974731,1221.236836,1.675974731,12.21236836
7,195.0166667,1,1.00E-06,173.0655921,1189.928941,1.730655921,11.89928941
7,200.0166667,1,1.00E-06,175.683327,1197.625711,1.75683327,11.97625711
7,205.0166667,1,1.00E-06,180.319509,1197.953974,1.80319509,11.97953974
7,210.0166667,1,1.00E-06,182.1188194,1221.8486,1.821188194,12.218486
7,215.0166667,1,1.00E-06,181.2431218,1192.846998,1.812431218,11.92846998
7,220.0166667,1,1.00E-06,181.1033473,1216.016964,1.811033473,12.16016964
7,225.0166667,1,1.00E-06,178.7515266,1218.758968,1.787515266,12.18758968
7,230.0166667,1,1.00E-06,177.0058101,1227.792146,1.770058101,12.27792146
7,235.0166667,1,1.00E-06,177.8246588,1228.760157,1.778246588,12.28760157
7,240.0166667,1,1.00E-06,179.2362348,1227.533509,1.792362348,12.27533509
7,245.0166667,1,1.00E-06,174.4787819,1241.564266,1.744787819,12.41564266
7,250.0166667,1,1.00E-06,173.9750407,1228.674716,1.739750407,12.28674716
7,255.0166667,1,1.00E-06,174.567219,1239.651927,1.74567219,12.39651927
7,260.0166667,1,1.00E-06,169.3036591,1214.232282,1.693036591,12.14232282
7,265.0166667,1,1.00E-06,167.4563955,1258.191975,1.674563955,12.58191975
7,270.0166667,1,1.00E-06,162.622753,1223.945064,1.62622753,12.23945064
7,275.0166667,1,1.00E-06,162.9934537,1211.704553,1.629934537,12.11704553
7,280.0166667,1,1.00E-06,161.5165525,1260.50953,1.615165525,12.6050953
7,285.0166667,1,1.00E-06,157.4698384,1275.156371,1.574698384,12.75156371
7,290.0166667,1,1.00E-06,157.7629591,1248.884625,1.577629591,12.48884625
7,295.0166667,1,1.00E-06,155.4702236,1263.093144,1.554702236,12.63093144
7,300.0166667,1,1.00E-06,147.7367487,1261.186801,1.477367487,12.61186801
7,305.0166667,1,1.00E-06,148.6852605,1285.425459,1.486852605,12.85425459
7,310.0166667,1,1.00E-06,149.4753096,1264.461786,1.494753096,12.64461786
7,315.0166667,1,1.00E-06,148.2415935,1299.455179,1.482415935,12.99455179
7,320.0166667,1,1.00E-06,143.6118163,1304.183357,1.436118163,13.04183357
7,325.0166667,1,1.00E-06,143.2612528,1267.575303,1.432612528,12.67575303
7,330.0166667,1,1.00E-06,138.8143299,1295.566063,1.388143299,12.95566063
7,335.0166667,1.00E-06,50,145.1617874,1268.842822,1.451617874,12.68842822
7,340.0166667,1.00E-06,50,154.0675929,1278.390312,1.540675929,12.78390312
7,345.0166667,1.00E-06,50,157.6510525,1264.257083,1.576510525,12.64257083
7,350.0166667,1.00E-06,50,165.9791579,1227.192605,1.659791579,12.27192605
7,355.0166667,1.00E-06,50,174.980646,1186.507991,1.74980646,11.86507991
7,360.0166667,1.00E-06,50,183.4613275,1164.962522,1.834613275,11.64962522
7,365.0166667,1,1.00E-06,190.8059774,1131.097995,1.908059774,11.31097995
7,370.0166667,1,1.00E-06,197.5903348,1088.541894,1.975903348,10.88541894
7,375.0166667,1,1.00E-06,201.5467937,1123.048607,2.015467937,11.23048607
7,380.0166667,1,1.00E-06,206.1685118,1136.101538,2.061685118,11.36101538
7,385.0166667,1,1.00E-06,208.9586852,1124.070681,2.089586852,11.24070681
7,390.0166667,1,1.00E-06,214.3270042,1126.982758,2.143270042,11.26982758
7,395.0166667,1,1.00E-06,211.7555194,1140.176627,2.117555194,11.40176627
7,400.0166667,1,1.00E-06,209.0240342,1139.449713,2.090240342,11.39449713
7,405.0166667,1,1.00E-06,205.2248668,1147.218735,2.052248668,11.47218735
7,410.0166667,1,1.00E-06,208.8560242,1153.861671,2.088560242,11.53861671
7,415.0166667,1,1.00E-06,199.9261924,1174.066553,1.999261924,11.74066553
7,420.0166667,1,1.00E-06,200.9006062,1186.800649,2.009006062,11.86800649
7,425.0166667,1,1.00E-06,193.3304017,1153.638056,1.933304017,11.53638056
7,430.0333333,1,1.00E-06,192.3420569,1200.209175,1.923420569,12.00209175
7,435.0166667,1,1.00E-06,189.1182087,1175.902452,1.891182087,11.75902452
7,440.0333333,1,1.00E-06,186.0688481,1193.307837,1.860688481,11.93307837
7,445.0166667,1,1.00E-06,186.4444163,1197.069977,1.864444163,11.97069977
7,450.0166667,1,1.00E-06,180.7019907,1192.147304,1.807019907,11.92147304
7,455.0166667,1,1.00E-06,179.1673567,1195.604305,1.791673567,11.95604305
7,460.0166667,1,1.00E-06,173.0238815,1212.431286,1.730238815,12.12431286
7,465.0166667,1,1.00E-06,172.6840496,1234.627026,1.726840496,12.34627026
7,470.0166667,1,1.00E-06,170.5822738,1219.660595,1.705822738,12.19660595
7,475.0166667,1,1.00E-06,162.4199231,1240.515263,1.624199231,12.40515263
7,480.0166667,1,1.00E-06,163.3771748,1252.031918,1.633771748,12.52031918
7,485.0166667,1,1.00E-06,159.7680009,1253.832904,1.597680009,12.53832904
7,490.0166667,1,1.00E-06,158.6772014,1264.638003,1.586772014,12.64638003
7,495.0166667,1,1.00E-06,155.357046,1225.833209,1.55357046,12.25833209
7,500.0166667,1,1.00E-06,153.7623133,1258.976031,1.537623133,12.58976031
7,505.0166667,1,1.00E-06,149.9040003,1268.274721,1.499040003,12.68274721
7,510.0166667,1,1.00E-06,149.0495781,1261.265985,1.490495781,12.61265985
7,515.0166667,1.00E-06,50,153.7087249,1277.321985,1.537087249,12.77321985
7,520.0166667,1.00E-06,50,159.5275888,1246.587961,1.595275888,12.46587961
7,525.0166667,1.00E-06,50,163.2252059,1236.586501,1.632252059,12.36586501
7,530.0166667,1.00E-06,50,174.0126074,1205.099329,1.740126074,12.05099329
7,535.0166667,1.00E-06,50,182.0058363,1149.026775,1.820058363,11.49026775
7,540.0166667,1.00E-06,50,191.4038898,1144.673095,1.914038898,11.44673095
7,545.0333333,1,1.00E-06,201.0672979,1121.816303,2.010672979,11.21816303
7,550.0166667,1,1.00E-06,209.9675252,1094.353382,2.099675252,10.94353382
7,555.0166667,1,1.00E-06,209.4440034,1085.260289,2.094440034,10.85260289
7,560.0166667,1,1.00E-06,215.959455,1094.371897,2.15959455,10.94371897
